timestamp,trade_id,instrument,side,open_price,current_price,current_pips,max_pips,action,details
2025-09-25T11:27:00.144208+01:00,69090608,GBP/USD,S,1.34504,1.34488,1.6,1.6,NEW_HIGH,New pip high reached: 1.6 (previous max: 0.6)
2025-09-25T11:28:00.699412+01:00,69090608,GBP/USD,S,1.34504,1.34506,-0.2,1.6,DECLINING,"Pips declining: -0.2 (max was: 1.6, declining count: 1)"
2025-09-25T11:29:00.184288+01:00,69090608,GBP/USD,S,1.34504,1.34496,0.8,1.6,MONITOR,"Monitoring - Current: 0.8, Max: 1.6"
2025-09-25T11:30:00.717239+01:00,69090608,GBP/USD,S,1.34504,1.34494,1.0,1.6,MONITOR,"Monitoring - Current: 1.0, Max: 1.6"
2025-09-25T11:31:00.261951+01:00,69090608,GBP/USD,S,1.34504,1.34507,-0.3,1.6,DECLINING,"Pips declining: -0.3 (max was: 1.6, declining count: 1)"
2025-09-25T11:32:00.784155+01:00,69090608,GBP/USD,S,1.34504,1.34514,-1.0,-1.0,AUTO_CLOSE,Auto-closed due to pip decline from 1.6 to -1.0 (Success: True)
2025-09-25T11:43:00.213321+01:00,69090615,GBP/USD,S,1.34536,1.34543,-0.7,-0.7,TRACK_START,Started tracking trade - Initial pips: -0.7
2025-09-25T11:44:00.720806+01:00,69090615,GBP/USD,S,1.34536,1.34537,-0.1,-0.1,NEW_HIGH,New pip high reached: -0.1 (previous max: -0.7)
2025-09-25T11:45:00.185944+01:00,69090615,GBP/USD,S,1.34536,1.34535,0.1,0.1,NEW_HIGH,New pip high reached: 0.1 (previous max: -0.1)
2025-09-25T11:46:00.757291+01:00,69090615,GBP/USD,S,1.34536,1.3454,-0.4,0.1,DECLINING,"Pips declining: -0.4 (max was: 0.1, declining count: 1)"
2025-09-25T11:47:00.294508+01:00,69090615,GBP/USD,S,1.34536,1.3453600000000001,-0.0,0.1,MONITOR,"Monitoring - Current: -0.0, Max: 0.1"
2025-09-25T11:48:00.812955+01:00,69090615,GBP/USD,S,1.34536,1.34526,1.0,1.0,NEW_HIGH,New pip high reached: 1.0 (previous max: 0.1)
2025-09-25T11:49:00.299304+01:00,69090615,GBP/USD,S,1.34536,1.34531,0.5,1.0,DECLINING,"Pips declining: 0.5 (max was: 1.0, declining count: 1)"
2025-09-25T11:50:00.808732+01:00,69090615,GBP/USD,S,1.34536,1.34527,0.9,1.0,MONITOR,"Monitoring - Current: 0.9, Max: 1.0"
2025-09-25T11:51:00.276681+01:00,69090615,GBP/USD,S,1.34536,1.34517,1.9,1.9,NEW_HIGH,New pip high reached: 1.9 (previous max: 1.0)
2025-09-25T11:52:00.793412+01:00,69090615,GBP/USD,S,1.34536,1.34519,1.7,1.9,DECLINING,"Pips declining: 1.7 (max was: 1.9, declining count: 1)"
2025-09-25T11:53:00.272674+01:00,69090615,GBP/USD,S,1.34536,1.3452,1.6,1.6,AUTO_CLOSE,Auto-closed due to pip decline from 1.9 to 1.6 (Success: True)
2025-09-25T12:04:00.960506+01:00,69090623,GBP/USD,B,1.34461,1.34454,-0.7,-0.7,TRACK_START,Started tracking trade - Initial pips: -0.7
2025-09-25T12:04:00.962153+01:00,69090624,EUR/USD,B,1.17442,1.17442,0.0,0.0,TRACK_START,Started tracking trade - Initial pips: 0.0
2025-09-25T12:05:00.443901+01:00,69090623,GBP/USD,B,1.34461,1.34445,-1.6,-0.7,DECLINING,"Pips declining: -1.6 (max was: -0.7, declining count: 1)"
2025-09-25T12:05:00.446107+01:00,69090624,EUR/USD,B,1.17442,1.17439,-0.3,0.0,DECLINING,"Pips declining: -0.3 (max was: 0.0, declining count: 1)"
2025-09-25T12:06:00.892810+01:00,69090623,GBP/USD,B,1.34461,1.34428,-3.3,-0.7,DECLINING,"Pips declining: -3.3 (max was: -0.7, declining count: 2)"
2025-09-25T12:06:00.895994+01:00,69090624,EUR/USD,B,1.17442,1.1743,-1.2,0.0,DECLINING,"Pips declining: -1.2 (max was: 0.0, declining count: 2)"
2025-09-25T12:07:00.373806+01:00,69090623,GBP/USD,B,1.34461,1.3442399999999999,-3.7,-0.7,DECLINING,"Pips declining: -3.7 (max was: -0.7, declining count: 3)"
2025-09-25T12:07:00.374808+01:00,69090624,EUR/USD,B,1.17442,1.1742299999999999,-1.9,0.0,DECLINING,"Pips declining: -1.9 (max was: 0.0, declining count: 3)"
2025-09-25T12:08:00.859243+01:00,69090623,GBP/USD,B,1.34461,1.34425,-3.6,-0.7,MONITOR,"Monitoring - Current: -3.6, Max: -0.7"
2025-09-25T12:08:00.860243+01:00,69090624,EUR/USD,B,1.17442,1.17415,-2.7,0.0,DECLINING,"Pips declining: -2.7 (max was: 0.0, declining count: 4)"
2025-09-25T12:09:00.359099+01:00,69090623,GBP/USD,B,1.34461,1.34428,-3.3,-0.7,MONITOR,"Monitoring - Current: -3.3, Max: -0.7"
2025-09-25T12:09:00.362039+01:00,69090624,EUR/USD,B,1.17442,1.17426,-1.6,0.0,MONITOR,"Monitoring - Current: -1.6, Max: 0.0"
2025-09-25T12:09:00.364122+01:00,69090626,USD/JPY,S,148.869,148.85500000000002,1.4,1.4,TRACK_START,Started tracking trade - Initial pips: 1.4
2025-09-25T12:10:00.831466+01:00,69090623,GBP/USD,B,1.34461,1.34416,-4.5,-0.7,DECLINING,"Pips declining: -4.5 (max was: -0.7, declining count: 1)"
2025-09-25T12:10:00.833968+01:00,69090624,EUR/USD,B,1.17442,1.1743,-1.2,0.0,MONITOR,"Monitoring - Current: -1.2, Max: 0.0"
2025-09-25T12:10:00.836161+01:00,69090626,USD/JPY,S,148.869,148.848,2.1,2.1,NEW_HIGH,New pip high reached: 2.1 (previous max: 1.4)
2025-09-25T12:11:00.345219+01:00,69090623,GBP/USD,B,1.34461,1.3439,-7.1,-0.7,DECLINING,"Pips declining: -7.1 (max was: -0.7, declining count: 2)"
2025-09-25T12:11:00.345219+01:00,69090624,EUR/USD,B,1.17442,1.17434,-0.8,0.0,MONITOR,"Monitoring - Current: -0.8, Max: 0.0"
2025-09-25T12:11:00.347964+01:00,69090626,USD/JPY,S,148.869,148.857,1.2,2.1,DECLINING,"Pips declining: 1.2 (max was: 2.1, declining count: 1)"
2025-09-25T12:12:00.835838+01:00,69090624,EUR/USD,B,1.17442,1.1742,-2.2,0.0,DECLINING,"Pips declining: -2.2 (max was: 0.0, declining count: 1)"
2025-09-25T12:12:00.837998+01:00,69090626,USD/JPY,S,148.869,148.877,-0.8,-0.8,AUTO_CLOSE,Auto-closed due to pip decline from 2.1 to -0.8 (Success: True)
2025-09-25T12:13:00.377062+01:00,69090624,EUR/USD,B,1.17442,1.1742,-2.2,0.0,MONITOR,"Monitoring - Current: -2.2, Max: 0.0"
2025-09-25T12:14:00.892957+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,DECLINING,"Pips declining: -3.3 (max was: 0.0, declining count: 1)"
2025-09-25T12:15:00.372197+01:00,69090624,EUR/USD,B,1.17442,1.17399,-4.3,0.0,DECLINING,"Pips declining: -4.3 (max was: 0.0, declining count: 2)"
2025-09-25T12:16:00.907686+01:00,69090629,USD/JPY,S,148.886,148.865,2.1,2.1,TRACK_START,Started tracking trade - Initial pips: 2.1
2025-09-25T12:16:00.909630+01:00,69090624,EUR/USD,B,1.17442,1.17415,-2.7,0.0,MONITOR,"Monitoring - Current: -2.7, Max: 0.0"
2025-09-25T12:17:00.433229+01:00,69090629,USD/JPY,S,148.886,148.87,1.6,2.1,DECLINING,"Pips declining: 1.6 (max was: 2.1, declining count: 1)"
2025-09-25T12:17:00.434248+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,DECLINING,"Pips declining: -3.3 (max was: 0.0, declining count: 1)"
2025-09-25T12:18:00.968828+01:00,69090629,USD/JPY,S,148.886,148.858,2.8,2.8,NEW_HIGH,New pip high reached: 2.8 (previous max: 2.1)
2025-09-25T12:18:00.970837+01:00,69090624,EUR/USD,B,1.17442,1.17428,-1.4,0.0,MONITOR,"Monitoring - Current: -1.4, Max: 0.0"
2025-09-25T12:18:00.972833+01:00,69090630,GBP/USD,B,1.34346,1.34343,-0.3,-0.3,TRACK_START,Started tracking trade - Initial pips: -0.3
2025-09-25T12:19:00.470494+01:00,69090629,USD/JPY,S,148.886,148.875,1.1,2.8,DECLINING,"Pips declining: 1.1 (max was: 2.8, declining count: 1)"
2025-09-25T12:19:00.470494+01:00,69090624,EUR/USD,B,1.17442,1.17415,-2.7,0.0,DECLINING,"Pips declining: -2.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:19:00.470494+01:00,69090630,GBP/USD,B,1.34346,1.34335,-1.1,-0.3,DECLINING,"Pips declining: -1.1 (max was: -0.3, declining count: 1)"
2025-09-25T12:20:00.935826+01:00,69090629,USD/JPY,S,148.886,148.875,1.1,2.8,MONITOR,"Monitoring - Current: 1.1, Max: 2.8"
2025-09-25T12:20:00.935826+01:00,69090624,EUR/USD,B,1.17442,1.17428,-1.4,0.0,MONITOR,"Monitoring - Current: -1.4, Max: 0.0"
2025-09-25T12:20:00.939859+01:00,69090630,GBP/USD,B,1.34346,1.34335,-1.1,-0.3,MONITOR,"Monitoring - Current: -1.1, Max: -0.3"
2025-09-25T12:21:00.437603+01:00,69090629,USD/JPY,S,148.886,148.87800000000001,0.8,2.8,DECLINING,"Pips declining: 0.8 (max was: 2.8, declining count: 1)"
2025-09-25T12:21:00.438605+01:00,69090624,EUR/USD,B,1.17442,1.17416,-2.6,0.0,DECLINING,"Pips declining: -2.6 (max was: 0.0, declining count: 1)"
2025-09-25T12:21:00.440615+01:00,69090630,GBP/USD,B,1.34346,1.34323,-2.3,-0.3,DECLINING,"Pips declining: -2.3 (max was: -0.3, declining count: 1)"
2025-09-25T12:22:00.955298+01:00,69090629,USD/JPY,S,148.886,148.874,1.2,2.8,MONITOR,"Monitoring - Current: 1.2, Max: 2.8"
2025-09-25T12:22:00.957304+01:00,69090624,EUR/USD,B,1.17442,1.17415,-2.7,0.0,DECLINING,"Pips declining: -2.7 (max was: 0.0, declining count: 2)"
2025-09-25T12:22:00.959283+01:00,69090630,GBP/USD,B,1.34346,1.34313,-3.3,-0.3,DECLINING,"Pips declining: -3.3 (max was: -0.3, declining count: 2)"
2025-09-25T12:23:00.499477+01:00,69090629,USD/JPY,S,148.886,148.87900000000002,0.7,2.8,DECLINING,"Pips declining: 0.7 (max was: 2.8, declining count: 1)"
2025-09-25T12:23:00.500476+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,DECLINING,"Pips declining: -3.3 (max was: 0.0, declining count: 3)"
2025-09-25T12:23:00.503302+01:00,69090630,GBP/USD,B,1.34346,1.34314,-3.2,-0.3,MONITOR,"Monitoring - Current: -3.2, Max: -0.3"
2025-09-25T12:24:00.064620+01:00,69090629,USD/JPY,S,148.886,148.87,1.6,2.8,MONITOR,"Monitoring - Current: 1.6, Max: 2.8"
2025-09-25T12:24:00.064620+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,MONITOR,"Monitoring - Current: -3.3, Max: 0.0"
2025-09-25T12:24:00.072364+01:00,69090630,GBP/USD,B,1.34346,1.34313,-3.3,-0.3,DECLINING,"Pips declining: -3.3 (max was: -0.3, declining count: 1)"
2025-09-25T12:25:00.586773+01:00,69090629,USD/JPY,S,148.886,148.875,1.1,2.8,DECLINING,"Pips declining: 1.1 (max was: 2.8, declining count: 1)"
2025-09-25T12:25:00.589562+01:00,69090624,EUR/USD,B,1.17442,1.17407,-3.5,0.0,DECLINING,"Pips declining: -3.5 (max was: 0.0, declining count: 1)"
2025-09-25T12:25:00.592228+01:00,69090630,GBP/USD,B,1.34346,1.34311,-3.5,-0.3,DECLINING,"Pips declining: -3.5 (max was: -0.3, declining count: 2)"
2025-09-25T12:26:00.150599+01:00,69090629,USD/JPY,S,148.886,148.872,1.4,2.8,MONITOR,"Monitoring - Current: 1.4, Max: 2.8"
2025-09-25T12:26:00.151578+01:00,69090624,EUR/USD,B,1.17442,1.17404,-3.8,0.0,DECLINING,"Pips declining: -3.8 (max was: 0.0, declining count: 2)"
2025-09-25T12:26:00.153641+01:00,69090630,GBP/USD,B,1.34346,1.3432,-2.6,-0.3,MONITOR,"Monitoring - Current: -2.6, Max: -0.3"
2025-09-25T12:27:00.652092+01:00,69090629,USD/JPY,S,148.886,148.871,1.5,2.8,MONITOR,"Monitoring - Current: 1.5, Max: 2.8"
2025-09-25T12:27:00.653308+01:00,69090624,EUR/USD,B,1.17442,1.1741,-3.2,0.0,MONITOR,"Monitoring - Current: -3.2, Max: 0.0"
2025-09-25T12:27:00.656146+01:00,69090630,GBP/USD,B,1.34346,1.34328,-1.8,-0.3,MONITOR,"Monitoring - Current: -1.8, Max: -0.3"
2025-09-25T12:28:00.173129+01:00,69090629,USD/JPY,S,148.886,148.872,1.4,2.8,DECLINING,"Pips declining: 1.4 (max was: 2.8, declining count: 1)"
2025-09-25T12:28:00.174130+01:00,69090624,EUR/USD,B,1.17442,1.17413,-2.9,0.0,MONITOR,"Monitoring - Current: -2.9, Max: 0.0"
2025-09-25T12:28:00.176548+01:00,69090630,GBP/USD,B,1.34346,1.34331,-1.5,-0.3,MONITOR,"Monitoring - Current: -1.5, Max: -0.3"
2025-09-25T12:29:00.658258+01:00,69090629,USD/JPY,S,148.886,148.86700000000002,1.9,2.8,MONITOR,"Monitoring - Current: 1.9, Max: 2.8"
2025-09-25T12:29:00.659271+01:00,69090624,EUR/USD,B,1.17442,1.17425,-1.7,0.0,MONITOR,"Monitoring - Current: -1.7, Max: 0.0"
2025-09-25T12:29:00.661257+01:00,69090630,GBP/USD,B,1.34346,1.34335,-1.1,-0.3,MONITOR,"Monitoring - Current: -1.1, Max: -0.3"
2025-09-25T12:30:00.152355+01:00,69090629,USD/JPY,S,148.886,148.859,2.7,2.8,MONITOR,"Monitoring - Current: 2.7, Max: 2.8"
2025-09-25T12:30:00.153438+01:00,69090624,EUR/USD,B,1.17442,1.17418,-2.4,0.0,DECLINING,"Pips declining: -2.4 (max was: 0.0, declining count: 1)"
2025-09-25T12:30:00.155873+01:00,69090630,GBP/USD,B,1.34346,1.34325,-2.1,-0.3,DECLINING,"Pips declining: -2.1 (max was: -0.3, declining count: 1)"
2025-09-25T12:31:00.639202+01:00,69090629,USD/JPY,S,148.886,148.836,5.0,5.0,NEW_HIGH,New pip high reached: 5.0 (previous max: 2.8)
2025-09-25T12:31:00.641222+01:00,69090624,EUR/USD,B,1.17442,1.17424,-1.8,0.0,MONITOR,"Monitoring - Current: -1.8, Max: 0.0"
2025-09-25T12:31:00.644741+01:00,69090630,GBP/USD,B,1.34346,1.34317,-2.9,-0.3,DECLINING,"Pips declining: -2.9 (max was: -0.3, declining count: 2)"
2025-09-25T12:32:00.117001+01:00,69090629,USD/JPY,S,148.886,148.848,3.8,5.0,DECLINING,"Pips declining: 3.8 (max was: 5.0, declining count: 1)"
2025-09-25T12:32:00.119000+01:00,69090624,EUR/USD,B,1.17442,1.1742,-2.2,0.0,DECLINING,"Pips declining: -2.2 (max was: 0.0, declining count: 1)"
2025-09-25T12:32:00.121382+01:00,69090630,GBP/USD,B,1.34346,1.3430199999999999,-4.4,-0.3,DECLINING,"Pips declining: -4.4 (max was: -0.3, declining count: 3)"
2025-09-25T12:33:00.617239+01:00,69090629,USD/JPY,S,148.886,148.846,4.0,5.0,MONITOR,"Monitoring - Current: 4.0, Max: 5.0"
2025-09-25T12:33:00.618231+01:00,69090624,EUR/USD,B,1.17442,1.17429,-1.3,0.0,MONITOR,"Monitoring - Current: -1.3, Max: 0.0"
2025-09-25T12:33:00.620535+01:00,69090630,GBP/USD,B,1.34346,1.34303,-4.3,-0.3,MONITOR,"Monitoring - Current: -4.3, Max: -0.3"
2025-09-25T12:34:00.094993+01:00,69090629,USD/JPY,S,148.886,148.839,4.7,5.0,MONITOR,"Monitoring - Current: 4.7, Max: 5.0"
2025-09-25T12:34:00.096993+01:00,69090624,EUR/USD,B,1.17442,1.17432,-1.0,0.0,MONITOR,"Monitoring - Current: -1.0, Max: 0.0"
2025-09-25T12:34:00.099004+01:00,69090630,GBP/USD,B,1.34346,1.34313,-3.3,-0.3,MONITOR,"Monitoring - Current: -3.3, Max: -0.3"
2025-09-25T12:35:00.533968+01:00,69090629,USD/JPY,S,148.886,148.836,5.0,5.0,MONITOR,"Monitoring - Current: 5.0, Max: 5.0"
2025-09-25T12:35:00.534965+01:00,69090624,EUR/USD,B,1.17442,1.17425,-1.7,0.0,DECLINING,"Pips declining: -1.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:35:00.538369+01:00,69090630,GBP/USD,B,1.34346,1.3430199999999999,-4.4,-0.3,DECLINING,"Pips declining: -4.4 (max was: -0.3, declining count: 1)"
2025-09-25T12:36:00.028878+01:00,69090629,USD/JPY,S,148.886,148.833,5.3,5.3,NEW_HIGH,New pip high reached: 5.3 (previous max: 5.0)
2025-09-25T12:36:00.030883+01:00,69090624,EUR/USD,B,1.17442,1.17418,-2.4,0.0,DECLINING,"Pips declining: -2.4 (max was: 0.0, declining count: 2)"
2025-09-25T12:36:00.031880+01:00,69090630,GBP/USD,B,1.34346,1.34284,-6.2,-0.3,DECLINING,"Pips declining: -6.2 (max was: -0.3, declining count: 2)"
2025-09-25T12:37:00.499590+01:00,69090629,USD/JPY,S,148.886,148.82500000000002,6.1,6.1,NEW_HIGH,New pip high reached: 6.1 (previous max: 5.3)
2025-09-25T12:37:00.499590+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,DECLINING,"Pips declining: -3.3 (max was: 0.0, declining count: 3)"
2025-09-25T12:37:00.503888+01:00,69090630,GBP/USD,B,1.34346,1.34272,-7.4,-0.3,DECLINING,"Pips declining: -7.4 (max was: -0.3, declining count: 3)"
2025-09-25T12:38:00.021435+01:00,69090629,USD/JPY,S,148.886,148.834,5.2,6.1,DECLINING,"Pips declining: 5.2 (max was: 6.1, declining count: 1)"
2025-09-25T12:38:00.022433+01:00,69090624,EUR/USD,B,1.17442,1.17394,-4.8,0.0,DECLINING,"Pips declining: -4.8 (max was: 0.0, declining count: 4)"
2025-09-25T12:39:00.519180+01:00,69090629,USD/JPY,S,148.886,148.851,3.5,3.5,AUTO_CLOSE,Auto-closed due to pip decline from 6.1 to 3.5 (Success: True)
2025-09-25T12:39:00.519180+01:00,69090624,EUR/USD,B,1.17442,1.17378,-6.4,0.0,DECLINING,"Pips declining: -6.4 (max was: 0.0, declining count: 5)"
2025-09-25T12:40:00.046559+01:00,69090624,EUR/USD,B,1.17442,1.17366,-7.6,0.0,DECLINING,"Pips declining: -7.6 (max was: 0.0, declining count: 6)"
2025-09-25T12:41:00.546347+01:00,69090624,EUR/USD,B,1.17442,1.17363,-7.9,0.0,DECLINING,"Pips declining: -7.9 (max was: 0.0, declining count: 7)"
2025-09-25T12:42:00.030290+01:00,69090624,EUR/USD,B,1.17442,1.17365,-7.7,0.0,MONITOR,"Monitoring - Current: -7.7, Max: 0.0"
2025-09-25T12:43:00.544810+01:00,69090624,EUR/USD,B,1.17442,1.17355,-8.7,0.0,DECLINING,"Pips declining: -8.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:44:00.039578+01:00,69090624,EUR/USD,B,1.17442,1.17356,-8.6,0.0,MONITOR,"Monitoring - Current: -8.6, Max: 0.0"
2025-09-25T12:45:00.504794+01:00,69090624,EUR/USD,B,1.17442,1.17357,-8.5,0.0,MONITOR,"Monitoring - Current: -8.5, Max: 0.0"
2025-09-25T12:46:00.992805+01:00,69090624,EUR/USD,B,1.17442,1.17366,-7.6,0.0,MONITOR,"Monitoring - Current: -7.6, Max: 0.0"
2025-09-25T12:47:00.537900+01:00,69090624,EUR/USD,B,1.17442,1.17367,-7.5,0.0,MONITOR,"Monitoring - Current: -7.5, Max: 0.0"
2025-09-25T12:48:00.047621+01:00,69090624,EUR/USD,B,1.17442,1.17384,-5.8,0.0,MONITOR,"Monitoring - Current: -5.8, Max: 0.0"
2025-09-25T12:49:00.548904+01:00,69090624,EUR/USD,B,1.17442,1.17372,-7.0,0.0,DECLINING,"Pips declining: -7.0 (max was: 0.0, declining count: 1)"
2025-09-25T12:50:00.046593+01:00,69090624,EUR/USD,B,1.17442,1.17374,-6.8,0.0,MONITOR,"Monitoring - Current: -6.8, Max: 0.0"
2025-09-25T12:51:00.553140+01:00,69090624,EUR/USD,B,1.17442,1.1737,-7.2,0.0,DECLINING,"Pips declining: -7.2 (max was: 0.0, declining count: 1)"
2025-09-25T12:52:00.060446+01:00,69090624,EUR/USD,B,1.17442,1.17361,-8.1,0.0,DECLINING,"Pips declining: -8.1 (max was: 0.0, declining count: 2)"
2025-09-25T12:53:00.567310+01:00,69090624,EUR/USD,B,1.17442,1.1737,-7.2,0.0,MONITOR,"Monitoring - Current: -7.2, Max: 0.0"
2025-09-25T12:54:00.110481+01:00,69090624,EUR/USD,B,1.17442,1.17385,-5.7,0.0,MONITOR,"Monitoring - Current: -5.7, Max: 0.0"
2025-09-25T12:55:00.630328+01:00,69090624,EUR/USD,B,1.17442,1.17365,-7.7,0.0,DECLINING,"Pips declining: -7.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:56:00.164741+01:00,69090624,EUR/USD,B,1.17442,1.1739,-5.2,0.0,MONITOR,"Monitoring - Current: -5.2, Max: 0.0"
2025-09-25T12:57:00.642235+01:00,69090624,EUR/USD,B,1.17442,1.17387,-5.5,0.0,DECLINING,"Pips declining: -5.5 (max was: 0.0, declining count: 1)"
2025-09-25T12:58:00.206060+01:00,69090624,EUR/USD,B,1.17442,1.1740599999999999,-3.6,0.0,MONITOR,"Monitoring - Current: -3.6, Max: 0.0"
2025-09-25T12:59:00.723502+01:00,69090624,EUR/USD,B,1.17442,1.17405,-3.7,0.0,DECLINING,"Pips declining: -3.7 (max was: 0.0, declining count: 1)"
2025-09-25T13:00:00.244170+01:00,69090624,EUR/USD,B,1.17442,1.174,-4.2,0.0,DECLINING,"Pips declining: -4.2 (max was: 0.0, declining count: 2)"
2025-09-25T13:01:00.760975+01:00,69090624,EUR/USD,B,1.17442,1.17408,-3.4,0.0,MONITOR,"Monitoring - Current: -3.4, Max: 0.0"
2025-09-25T13:02:00.294575+01:00,69090624,EUR/USD,B,1.17442,1.17411,-3.1,0.0,MONITOR,"Monitoring - Current: -3.1, Max: 0.0"
2025-09-25T13:03:00.818747+01:00,69090624,EUR/USD,B,1.17442,1.17418,-2.4,0.0,MONITOR,"Monitoring - Current: -2.4, Max: 0.0"
2025-09-25T13:04:00.363022+01:00,69090624,EUR/USD,B,1.17442,1.17434,-0.8,0.0,MONITOR,"Monitoring - Current: -0.8, Max: 0.0"
2025-09-25T13:05:00.890504+01:00,69090624,EUR/USD,B,1.17442,1.17426,-1.6,0.0,DECLINING,"Pips declining: -1.6 (max was: 0.0, declining count: 1)"
2025-09-25T13:06:00.408591+01:00,69090648,EUR/USD,S,1.17426,1.17401,2.5,2.5,TRACK_START,Started tracking trade - Initial pips: 2.5
2025-09-25T13:07:00.919004+01:00,69090648,EUR/USD,S,1.17426,1.1738,4.6,4.6,NEW_HIGH,New pip high reached: 4.6 (previous max: 2.5)
2025-09-25T13:08:00.432274+01:00,69090648,EUR/USD,S,1.17426,1.17373,5.3,5.3,NEW_HIGH,New pip high reached: 5.3 (previous max: 4.6)
2025-09-25T13:09:00.978969+01:00,69090648,EUR/USD,S,1.17426,1.17397,2.9,5.3,DECLINING,"Pips declining: 2.9 (max was: 5.3, declining count: 1)"
2025-09-25T13:10:00.470232+01:00,69090648,EUR/USD,S,1.17426,1.17389,3.7,5.3,MONITOR,"Monitoring - Current: 3.7, Max: 5.3"
2025-09-25T13:12:00.506759+01:00,69090648,EUR/USD,S,1.17426,1.17358,6.8,6.8,NEW_HIGH,New pip high reached: 6.8 (previous max: 5.3)
2025-09-25T13:13:00.980228+01:00,69090648,EUR/USD,S,1.17426,1.17343,8.3,8.3,NEW_HIGH,New pip high reached: 8.3 (previous max: 6.8)
2025-09-25T13:14:00.477417+01:00,69090648,EUR/USD,S,1.17426,1.17342,8.4,8.4,NEW_HIGH,New pip high reached: 8.4 (previous max: 8.3)
2025-09-25T13:20:00.411755+01:00,69090648,EUR/USD,S,1.17426,1.17348,7.8,7.8,TRACK_START,Started tracking trade at 4+ pips threshold - Initial pips: 7.8
2025-09-25T13:21:00.829338+01:00,69090648,EUR/USD,S,1.17426,1.17359,6.7,7.8,DECLINING,"Pips declining: 6.7 (max was: 7.8, declining count: 1)"
